"Date","Price","Open","High","Low","Vol.","Change %"
"08/25/2021","768.98","755.02","768.98","755.02","0.25K","0.52%"
"08/24/2021","765.01","762.60","771.00","762.60","2.10K","-0.26%"
"08/23/2021","767.02","757.14","780.00","757.14","3.05K","-0.98%"
"08/20/2021","774.58","775.00","775.00","765.60","4.05K","0.56%"
"08/17/2021","770.25","777.89","795.00","766.08","175.25K","0.03%"
"08/16/2021","770.00","769.70","770.00","740.00","3.65K","1.32%"
"08/13/2021","759.95","759.95","759.95","755.00","0.70K","0.66%"
"08/12/2021","755.00","759.99","760.00","755.00","0.65K","-0.92%"
"08/11/2021","762.00","764.91","770.00","715.10","29.60K","-0.96%"
"08/10/2021","769.40","769.98","769.98","760.00","11.10K","-0.08%"
"08/09/2021","770.00","769.97","769.99","769.97","150.00K","0.01%"
"08/06/2021","769.89","775.00","775.00","760.00","164.20K","-0.01%"
"08/05/2021","770.00","790.00","790.00","769.90","41.05K","-1.28%"
"08/04/2021","780.00","780.00","781.00","780.00","2.90K","-1.27%"
"08/03/2021","790.00","790.00","790.00","790.00","0.05K","1.28%"
"08/02/2021","779.99","779.99","779.99","762.50","21.35K","1.30%"
"07/30/2021","770.00","790.00","790.00","760.10","3.40K","-2.28%"
"07/29/2021","788.00","768.97","794.50","760.00","146.45K","2.07%"
"07/28/2021","772.00","760.00","772.00","760.00","4.25K","0.00%"
"07/27/2021","772.00","772.00","772.00","771.99","0.40K","-0.07%"
"07/26/2021","772.53","777.95","777.95","761.01","5.10K","0.00%"
"07/23/2021","772.53","772.53","772.53","772.53","0.05K","-0.96%"
"07/19/2021","779.99","763.24","779.99","755.00","3.05K","2.23%"
"07/15/2021","763.01","779.89","779.89","763.01","1.35K","-0.26%"
"07/14/2021","765.00","770.00","770.00","765.00","2.00K","-1.12%"
"07/13/2021","773.68","788.00","801.00","765.00","22.75K","-0.04%"
"07/12/2021","774.00","765.10","774.00","765.10","1.10K","-0.13%"
"07/09/2021","775.00","762.01","775.00","762.01","0.25K","0.65%"
"07/08/2021","770.00","780.00","789.99","770.00","59.65K","-1.16%"
"07/07/2021","779.00","780.00","780.00","779.00","0.25K","-0.13%"
"07/06/2021","780.00","790.00","790.00","780.00","3.55K","-0.64%"
"07/05/2021","785.01","800.00","819.00","785.00","70.45K","-1.63%"
"07/02/2021","798.00","795.17","810.00","790.00","17.80K","0.00%"
"07/01/2021","798.00","790.00","798.00","781.00","11.70K","1.01%"
"06/30/2021","790.00","780.00","795.00","779.99","16.80K","0.00%"
"06/29/2021","790.00","770.00","790.00","770.00","21.05K","0.64%"
"06/28/2021","785.00","752.44","785.00","740.00","15.75K","1.42%"
"06/25/2021","773.99","780.00","780.00","726.61","36.75K","-0.77%"
"06/24/2021","780.00","794.00","794.92","775.00","17.55K","0.00%"
"06/23/2021","780.00","792.00","800.00","760.21","46.85K","-1.89%"
"06/22/2021","795.00","781.00","795.00","778.00","18.60K","0.00%"
"06/21/2021","795.00","799.00","804.25","795.00","14.80K","-0.87%"
"06/18/2021","802.00","780.00","802.00","780.00","18.60K","2.17%"
"06/17/2021","785.00","800.00","800.00","785.00","0.50K","-0.76%"
"06/16/2021","791.01","808.99","808.99","791.01","5.35K","-1.25%"
"06/15/2021","801.00","799.99","820.00","799.99","68.70K","0.13%"
"06/14/2021","800.00","783.01","800.00","782.00","26.95K","3.22%"
"06/11/2021","775.02","780.00","780.00","775.00","3.50K","-0.25%"
"06/10/2021","777.00","780.00","780.00","777.00","0.55K","-1.27%"
"06/09/2021","787.00","771.51","787.00","760.00","39.30K","2.01%"
"06/08/2021","771.51","776.00","780.00","770.12","0.95K","-1.09%"
"06/07/2021","779.99","775.00","780.00","775.00","2.75K","0.64%"
"06/04/2021","775.00","780.00","780.00","760.03","3.10K","-0.64%"
"06/03/2021","780.00","773.00","780.00","767.00","10.00K","0.03%"
"06/02/2021","779.75","770.00","781.22","765.00","26.65K","-0.67%"
"06/01/2021","785.00","775.01","785.00","775.00","11.85K","-0.25%"
"05/31/2021","787.00","775.00","787.00","765.00","30.20K","2.21%"
